word,questionNo,paragraphNo,titleNo,count Repeat,question belongs to paragraph,question belongs to paragraph in title
hulu watch,6025,80,24,1,80,24
watch abc,6025,80,24,2,80,24
abc made,6025,7,24,1,80,24
days initial,6025,80,24,1,80,24
initial broadcast,6025,80,24,1,80,24
hulu watch abc,6025,80,24,1,80,24
days initial broadcast,6025,80,24,1,80,24
abc demand,6026,24,24,1,80,24
encourage live,6027,80,24,1,80,24
2013 abc,6028,94,24,1,81,24
abc identity,6028,81,24,1,81,24
design agency,6028,81,24,1,81,24
many variants,6029,26,24,1,81,24
new abc,6029,51,24,1,81,24
abc use,6030,64,24,1,81,24
use advertising,6030,81,24,1,81,24
red version,6031,81,24,1,81,24
primary affiliates,6032,82,24,1,82,24
passed congress,6034,82,24,1,82,24
channel receiver,6035,82,24,1,82,24
receiver act,6035,82,24,1,82,24
channel receiver act,6035,82,24,1,82,24
secondary status,6036,83,24,1,83,24
existing stations,6036,83,24,1,83,24
much lower,6037,8,33,1,83,24
digital television,6038,83,24,1,83,24
wheeling west,6038,4,18,1,83,24
west virginia,6038,4,18,1,83,24
virginia begin,6038,83,24,1,83,24
airing abc,6038,83,24,1,83,24
wheeling west virginia,6038,4,18,1,83,24
west virginia begin,6038,83,24,1,83,24
virginia begin airing,6038,83,24,1,83,24
begin airing abc,6038,83,24,1,83,24
small markets,6039,83,24,1,83,24
markets wait,6039,83,24,1,83,24
small markets wait,6039,83,24,1,83,24
disneyland anthology,6040,84,24,1,84,24
series retitled,6040,84,24,1,84,24
disneyland anthology series,6040,84,24,1,84,24
anthology series retitled,6040,84,24,1,84,24
untouchables cbs,6041,84,24,1,84,24
abc revenue,6045,82,24,1,85,24
animated series,6046,21,24,1,85,24
first series,6047,1,34,1,85,24
goldenson announced,6049,86,24,1,86,24
announced merger,6049,86,24,1,86,24
merger proposal,6049,86,24,1,86,24
Dec-65,6049,86,24,1,86,24
goldenson announced merger,6049,86,24,1,86,24
announced merger proposal,6049,86,24,1,86,24
itt abc,6050,86,24,1,86,24
suspended complaint,6051,86,24,1,86,24
complaint filed,6051,86,24,1,86,24
Jul-67,6051,86,24,1,86,24
suspended complaint filed,6051,86,24,1,86,24
officially canceled,6052,86,24,1,86,24
1984 thomas,6053,87,24,1,87,24
contacted leonard,6053,87,24,1,87,24
1984 thomas murphy,6053,87,24,1,87,24
contacted leonard goldenson,6053,87,24,1,87,24
cities communications,6054,1,24,1,87,24
capital cities communications,6054,1,24,1,87,24
500 million,6055,87,24,1,87,24
abc sold,6056,52,24,1,87,24
wxyz tv,6056,20,24,1,87,24
wfts tv,6056,87,24,1,87,24
new ownership,6057,87,24,1,87,24
ownership rules,6057,6,24,1,87,24
1985 allowed,6057,87,24,1,87,24
allowed broadcasters,6057,87,24,1,87,24
broadcasters maximum,6057,87,24,1,87,24
new ownership rules,6057,87,24,1,87,24
1985 allowed broadcasters,6057,87,24,1,87,24
allowed broadcasters maximum,6057,87,24,1,87,24
merger abc,6058,88,24,1,88,24
abc capital,6058,87,24,1,88,24
federal approval,6058,88,24,1,88,24
merger abc capital,6058,88,24,1,88,24
abc capital cities,6058,87,24,1,88,24
resulting company,6059,69,24,1,88,24
company known,6059,3,18,1,88,24
frederick pierce,6060,88,24,1,88,24
pierce named,6060,88,24,1,88,24
frederick pierce named,6060,88,24,1,88,24
became vice,6061,88,24,1,88,24
abc broadcasting,6061,88,24,3,88,24
became vice president,6061,88,24,1,88,24
vice president abc,6061,88,24,1,88,24
president abc broadcasting,6061,88,24,2,88,24
cities merger,6062,88,24,1,88,24
news abc,6062,88,24,1,88,24
capital cities merger,6062,88,24,1,88,24
abc news abc,6062,88,24,1,88,24
news abc sports,6062,88,24,1,88,24
regained ratings,6065,89,24,1,89,24
ratings lead,6065,89,24,1,89,24
regained ratings lead,6065,89,24,1,89,24
abc ended,6066,31,24,1,89,24
run 1986,6066,89,24,1,89,24
abc began,6067,43,24,1,89,24
comedy block,6068,32,24,1,90,24
tgif lineup,6070,66,24,1,90,24
miller boyett,6071,90,24,1,90,24
boyett productions,6071,90,24,2,90,24
miller boyett productions,6071,90,24,1,90,24
companies maximum,6072,91,24,1,91,24
first picture,6073,91,24,1,91,24
abc pictures,6073,91,24,1,91,24
abc marine,6076,91,24,1,91,24
marine world,6076,91,24,1,91,24
abc marine world,6076,91,24,1,91,24
late 1950s,6077,0,19,1,92,24
advertising revenue,6078,13,8,1,92,24
1953 1958,6078,92,24,1,92,24
abc 1958,6079,53,24,1,92,24
entertainment president,6080,92,24,1,92,24
abc entertainment president,6080,92,24,1,92,24
bandstand show,6081,92,24,1,92,24
series went,6083,84,24,1,93,24
variety shows,6083,93,24,1,93,24
shows fall,6083,93,24,1,93,24
fall 1957,6083,93,24,1,93,24
May-61,6084,93,24,1,93,24
fall 1959,6085,93,24,1,93,24
May-13,6086,6,0,1,94,24
stations offer,6087,94,24,1,94,24
offer streams,6087,94,24,2,94,24
streams programming,6087,94,24,1,94,24
stations offer streams,6087,94,24,1,94,24
offer streams programming,6087,94,24,1,94,24
reached deal,6088,94,24,1,94,24
broadcast group,6090,95,24,1,95,24
group largest,6090,95,24,1,95,24
largest operator,6090,95,24,2,95,24
operator abc,6090,95,24,2,95,24
broadcast group largest,6090,95,24,1,95,24
group largest operator,6090,95,24,1,95,24
largest operator abc,6090,95,24,2,95,24
operator abc stations,6090,95,24,2,95,24
abc subchannel,6091,95,24,1,95,24
subchannel affiliate,6091,95,24,1,95,24
abc subchannel affiliate,6091,95,24,1,95,24
largest abc,6092,95,24,1,95,24
market reach,6092,95,24,1,95,24
affiliates sinclair,6093,95,24,1,95,24
sinclair broadcast,6093,95,24,1,95,24
sinclair broadcast group,6093,95,24,1,95,24
scripps company,6094,53,24,1,95,24
imaging campaign,6095,96,24,1,96,24
began 2007,6095,28,23,1,96,24
red ribbons,6097,96,24,1,96,24
logo used,6097,40,34,8,96,24
division abc,6097,46,24,1,96,24
blue ribbons,6098,96,24,1,96,24
tampa florida,6099,97,24,1,97,24
kansas city,6100,88,24,1,97,24
city missouri,6100,97,24,1,97,24
kansas city missouri,6100,97,24,1,97,24
grand rapids,6101,97,24,1,97,24
rapids michigan,6101,97,24,1,97,24
grand rapids michigan,6101,97,24,1,97,24
tampa primary,6102,97,24,1,97,24
primary abc,6102,97,24,2,97,24
affiliate prior,6102,97,24,1,97,24
prior 1994,6102,97,24,1,97,24
tampa primary abc,6102,97,24,1,97,24
primary abc affiliate,6102,97,24,2,97,24
abc affiliate prior,6102,97,24,1,97,24
affiliate prior 1994,6102,97,24,1,97,24
empire genghis,6103,30,25,1,0,25
genghis khan,6103,0,25,1,0,25
empire genghis khan,6103,30,25,1,0,25
khan conquer,6107,43,25,1,0,25
genghis khan conquer,6107,43,25,1,0,25
empire last,6110,9,44,1,1,25
khan empire,6111,1,25,1,1,25
genghis khan empire,6111,1,25,1,1,25
khan father,6114,15,25,1,2,25
genghis khan father,6114,45,25,1,2,25
temüjin named,6116,2,25,1,2,25
temüjin three,6118,3,25,1,3,25
three full,6118,82,24,1,3,25
nine years,6120,13,24,1,3,25
years age,6120,17,15,2,3,25
nine years age,6120,3,25,1,3,25
temüjin brothers,6122,4,25,1,4,25
took role,6122,2,34,1,4,25
brother begter,6125,4,25,1,4,25
half brother begter,6125,4,25,1,4,25
around 1177,6126,5,25,1,5,25
tayichi ud,6127,5,25,3,5,25
escape tayichi,6128,5,25,1,5,25
escape tayichi ud,6128,5,25,1,5,25
future generals,6129,5,25,1,5,25
generals joined,6129,5,25,1,5,25
joined forces,6129,15,8,1,5,25
forces temüjin,6129,5,25,1,5,25
around time,6129,10,3,1,5,25
future generals joined,6129,5,25,1,5,25
generals joined forces,6129,5,25,1,5,25
joined forces temüjin,6129,5,25,1,5,25
used political,6131,22,28,1,6,25
tribal confederations,6131,6,25,1,6,25
temüjin early,6132,3,25,1,6,25
foreign forces,6133,6,25,1,6,25
temüjin mother,6134,6,25,1,6,25
political climate,6134,6,25,2,6,25
temüjin married,6135,7,25,1,7,25
around 16,6135,7,25,1,7,25
wife börte,6138,3,25,1,7,25
daughters known,6144,8,25,1,8,25
temüjin elected,6152,10,25,1,10,25
elected khan,6152,10,25,1,10,25
khan mongols,6152,10,25,1,10,25
temüjin elected khan,6152,10,25,1,10,25
elected khan mongols,6152,10,25,1,10,25
temüjin patron,6154,10,25,1,10,25
mother adopt,6157,11,25,1,11,25
people conquered,6158,42,25,1,11,25
order earn,6158,52,5,1,11,25
give daughter,6159,12,25,1,12,25
daughter marriage,6159,31,2,1,12,25
give daughter marriage,6159,12,25,1,12,25
temüjin defeated,6162,18,25,1,12,25
jamukha escaped,6163,12,25,1,13,25
escaped conflict,6163,12,25,1,13,25
jamukha escaped conflict,6163,12,25,1,13,25
gür khan,6164,13,25,1,13,25
abandoned jamukha,6166,13,25,1,13,25
jamukha followers,6169,13,25,1,14,25
form death,6171,14,25,1,14,25
rival tribes,6173,11,25,1,15,25
important shaman,6174,15,25,1,15,25
khan fell,6176,33,25,1,15,25
time passed,6176,9,21,1,15,25
genghis khan fell,6176,33,25,1,15,25
mongol chiefs,6178,16,25,1,16,25
khan title,6180,16,25,1,16,25
genghis khan title,6180,16,25,1,16,25
dynasty genghis,6182,18,25,1,17,25
western xia,6182,0,25,1,17,25
dynasty genghis khan,6182,18,25,1,17,25
jin dynasty,6183,9,25,1,17,25
jin army,6183,17,25,1,17,25
completed conquest,6186,48,25,2,17,25
qara khitai,6187,0,25,1,18,25
mongol empire,6187,0,25,2,18,25
western liao,6188,18,25,1,18,25
general genghis,6190,5,25,1,18,25
conquer qara,6190,18,25,1,18,25
general genghis khan,6190,5,25,1,18,25
conquer qara khitai,6190,18,25,1,18,25
general jebe,6191,18,25,1,18,25
jebe known,6191,18,25,1,18,25
general jebe known,6191,18,25,1,18,25
jebe army,6192,19,25,1,19,25
kuchlug supporters,6192,19,25,1,19,25
forces first,6193,12,47,1,19,25
defeat kuchlug,6193,18,25,1,19,25
far west,6194,19,25,1,19,25
ordered attack,6198,32,46,1,20,25
khwarezmian empire,6202,21,25,1,21,25
khan army,6203,29,25,1,21,25
genghis khan army,6203,29,25,1,21,25
division genghis,6204,21,25,1,21,25
division genghis khan,6204,21,25,1,21,25
third division,6205,21,25,1,21,25
first second,6206,55,34,1,21,25
pincer attack,6206,21,25,1,21,25
shah army,6207,22,25,1,22,25
mongol forces,6207,41,25,1,22,25
mongol invasion,6212,13,36,3,23,25
capital moved,6213,23,25,1,23,25
place birth,6214,91,6,1,23,25
surrender terms,6216,24,25,1,24,25
samarkand fell,6216,23,25,1,24,25
city bukhara,6218,25,25,1,25,25
sent back,6220,10,15,1,25,25
back mongolia,6220,25,25,1,25,25
sent back mongolia,6220,25,25,1,25,25
population bukhara,6222,41,36,1,25,25
became part,6222,19,1,1,25,25
mongolian army,6222,25,25,1,25,25
plan called,6224,51,14,1,26,25
army split,6224,22,25,1,26,25
split two,6224,26,25,1,26,25
army split two,6224,26,25,1,26,25
jebe subutai,6225,26,25,1,26,25
army defeated,6226,25,1,2,26,25
rus troops,6227,26,25,1,26,25
subutai mongol,6227,26,25,1,26,25
subutai mongol army,6227,26,25,1,26,25
kievan rus,6228,26,25,1,27,25
took xiliang,6234,28,25,1,28,25
xiliang fu,6234,28,25,1,28,25
took xiliang fu,6234,28,25,1,28,25
battle near,6235,28,25,1,28,25
near helan,6235,28,25,1,28,25
helan mountains,6235,28,25,1,28,25
battle near helan,6235,28,25,1,28,25
near helan mountains,6235,28,25,1,28,25
tangut capital,6238,29,25,1,29,25
tangut general,6239,29,25,1,29,25
general jianlong,6240,29,25,1,29,25
tangut general jianlong,6240,29,25,1,29,25
imperial family,6242,29,25,1,29,25
jochi genghis,6244,30,25,1,30,25
khan successor,6244,1,25,1,30,25
jochi genghis khan,6244,30,25,1,30,25
genghis khan successor,6244,30,25,1,30,25
military campaign,6245,6,36,1,30,25
jochi paternity,6245,30,25,1,30,25
khan successors,6249,48,25,1,31,25
genghis khan successors,6249,48,25,1,31,25
khan sent,6252,20,25,1,32,25
sent sons,6252,32,25,1,32,25
sons spring,6252,32,25,1,32,25
spring 1223,6252,32,25,1,32,25
genghis khan sent,6252,20,25,1,32,25
khan sent sons,6252,32,25,1,32,25
sent sons spring,6252,32,25,1,32,25
sons spring 1223,6252,32,25,1,32,25
secret history,6257,2,25,2,33,25
river near,6263,15,41,1,34,25
khan mausoleum,6265,34,25,1,35,25
genghis khan mausoleum,6265,34,25,1,35,25
buddhist monastery,6266,35,25,1,35,25
communist forces,6267,30,43,1,35,25
returned lord,6268,35,25,1,35,25
lord enclosure,6268,35,25,2,35,25
enclosure mongolia,6268,35,25,1,35,25
returned lord enclosure,6268,35,25,1,35,25
lord enclosure mongolia,6268,35,25,1,35,25
cultural revolution,6269,35,25,1,35,25
khan palace,6270,36,25,1,36,25
genghis khan palace,6270,36,25,1,36,25
military civilian,6274,37,25,1,37,25
religious leaders,6279,32,5,1,38,25
teachers doctors,6279,38,25,1,38,25
examples various,6282,56,23,1,38,25
mongol tribes,6282,15,25,1,38,25
role mongol,6283,39,25,1,39,25
role mongol empire,6283,39,25,1,39,25
modern term,6284,30,3,1,39,25
trade communication,6284,39,25,1,39,25
khan sought,6286,47,25,1,39,25
genghis khan sought,6286,47,25,1,39,25
khitan prince,6287,40,25,1,40,25
govern cities,6288,40,25,1,40,25
later defeated,6289,3,46,1,40,25
chu tsai,6290,40,25,5,40,25
tsai forefathers,6290,40,25,1,40,25
chu tsai forefathers,6290,40,25,1,40,25
close family,6291,41,25,1,41,25
family members,6291,20,25,1,41,25
close family members,6291,41,25,1,41,25
command mongol,6293,41,25,1,41,25
forces jin,6293,41,25,1,41,25
command mongol forces,6293,41,25,1,41,25
mongol forces jin,6293,41,25,1,41,25
forces jin dynasty,6293,41,25,1,41,25
two generals,6294,23,25,1,41,25
autonomy granted,6295,32,44,1,41,25
mongol armies,6296,43,25,1,42,25
resources cities,6296,42,25,1,42,25
mongol military,6297,42,25,2,42,25
enemy groups,6298,42,25,1,42,25
enemy prisoners,6299,42,25,1,42,25
empire east,6300,15,7,1,43,25
khan died,6301,1,25,1,43,25
genghis khan died,6301,1,25,1,43,25
rapid expansion,6302,26,37,1,43,25
song dynasty,6303,43,25,1,43,25
country genghis,6305,45,25,1,44,25
male children,6305,44,25,1,44,25
country genghis khan,6305,45,25,1,44,25
communication trade,6307,44,25,1,44,25
across asia,6307,3,36,1,44,25
khan mongolia,6308,45,25,1,45,25
genghis khan mongolia,6308,45,25,1,45,25
mongolian historians,6311,39,25,1,45,25
regulating use,6316,46,25,1,46,25
khan name,6316,46,25,1,46,25
genghis khan name,6316,46,25,1,46,25
city near,6317,36,22,1,46,25
statue genghis,6317,35,25,1,46,25
mongolian president,6319,47,25,1,47,25
850th anniversary,6320,47,25,1,47,25
mongolian language,6321,2,36,1,47,25
inner mongolia,6323,48,25,1,48,25
mongolia region,6323,48,25,1,48,25
region china,6323,13,36,1,48,25
inner mongolia region,6323,48,25,1,48,25
chinese dynasty,6325,1,36,1,48,25
kublai khan,6326,48,25,1,48,25
views genghis,6327,48,25,1,49,25
views genghis khan,6327,48,25,1,49,25
population area,6328,29,46,1,49,25
iran genghis,6328,49,25,1,49,25
iran genghis khan,6328,49,25,1,49,25
people historians,6329,49,25,1,49,25
iranian plateau,6329,49,25,1,49,25
sacked baghdad,6330,50,25,1,50,25
hulagu khan,6331,50,25,1,50,25
across middle,6331,29,41,1,50,25
khan grandson,6333,27,25,1,50,25
genghis khan grandson,6333,27,25,1,50,25
major cities,6334,4,7,1,50,25
cities eastern,6334,50,25,1,50,25
major cities eastern,6334,50,25,1,50,25
cities eastern europe,6334,50,25,1,50,25
descendants genghis,6335,51,25,1,51,25
descendants genghis khan,6335,51,25,1,51,25
mughal emperors,6336,51,25,2,51,25
word meaning,6338,22,22,1,52,25
wide spreading,6338,52,25,1,52,25
may contributed,6338,89,6,1,52,25
temüjin written,6345,53,25,1,53,25
word pharmacy,6348,0,26,1,0,26
greek root,6350,25,26,1,0,26
pharmakos imply,6350,0,26,1,0,26
word apothecary,6351,25,26,1,0,26
health outcomes,6354,1,26,1,1,26
many pharmacists,6356,8,26,1,1,26
pharmacy technician,6358,2,26,2,2,26
technician uk,6358,2,26,1,2,26
pharmacy technician uk,6358,2,26,1,2,26
pedanius dioscorides,6363,3,26,1,3,26
latin translation,6364,74,6,1,3,26
studying medicinal,6366,3,26,1,3,26
ancient greece,6366,3,26,1,3,26
islamic golden,6367,3,26,1,3,26
golden age,6367,39,2,1,3,26
islamic golden age,6367,3,26,1,3,26
hierarchical structure,6370,53,5,1,4,26
pre heian,6371,4,26,1,4,26
heian imperial,6371,4,26,1,4,26
imperial court,6371,4,26,1,4,26
pre heian imperial,6371,4,26,1,4,26
heian imperial court,6371,4,26,1,4,26
personal physicians,6372,4,26,1,4,26
medieval islam,6373,5,26,1,5,26
liber servitoris,6375,5,26,1,5,26
drinking water,6376,13,41,1,5,26
sea water,6376,17,12,1,5,26
al muwaffaq,6377,5,26,1,5,26
medieval esteve,6380,6,26,1,6,26
esteve pharmacy,6380,6,26,1,6,26
medieval esteve pharmacy,6380,6,26,1,6,26
items displayed,6381,43,23,1,6,26
dispensary subject,6383,7,26,1,7,26
pharmacy technicians,6384,2,26,2,7,26
pharmacy legislation,6387,7,26,1,7,26
pharmacy school,6388,8,26,1,8,26
clinical pharmacists,6389,8,26,1,8,26
pharmacists specialize,6389,8,26,1,8,26
hospital pharmacies,6392,9,26,4,9,26
hospital medications,6393,9,26,1,9,26
pharmacy functions,6394,5,26,1,9,26
high level,6395,12,19,1,9,26
pharmacists provide,6397,10,26,1,10,26
clinical pharmacy,6398,10,26,1,10,26
pharmacists often,6400,8,26,2,10,26
often participate,6400,10,26,1,10,26
clinical pharmacists often,6400,8,26,1,10,26
clinical pharmacist,6402,11,26,1,11,26
prescribed medications,6403,11,26,1,11,26
drug therapy,6404,11,26,3,11,26
pharmacist must,6405,11,26,1,11,26
must monitor,6405,11,26,1,11,26
pharmacist must monitor,6405,11,26,1,11,26
ambulatory care,6406,12,26,4,12,26
care pharmacists,6406,12,26,1,12,26
pharmacists given,6406,12,26,1,12,26
federal health,6406,12,26,1,12,26
health care,6406,6,1,1,12,26
care system,6406,12,26,1,12,26
ambulatory care pharmacists,6406,12,26,1,12,26
care pharmacists given,6406,12,26,1,12,26
federal health care,6406,12,26,1,12,26
health care system,6406,12,26,1,12,26
pharmacist clinicians,6407,12,26,1,12,26
clinicians given,6407,12,26,1,12,26
prescriptive diagnostic,6407,12,26,1,12,26
diagnostic authority,6407,12,26,1,12,26
pharmacist clinicians given,6407,12,26,1,12,26
prescriptive diagnostic authority,6407,12,26,1,12,26
care pharmacy,6408,12,26,2,12,26
ambulatory care pharmacy,6408,12,26,2,12,26
consultant pharmacy,6411,13,26,1,13,26
consultant pharmacists,6412,13,26,4,13,26
large pharmacy,6413,13,26,1,13,26
pharmacy management,6413,13,26,1,13,26
management companies,6413,13,26,1,13,26
large pharmacy management,6413,13,26,1,13,26
pharmacy management companies,6413,13,26,1,13,26
main reason,6414,30,33,1,13,26
pharmacists increasingly,6414,23,26,1,13,26
working directly,6414,29,5,1,13,26
directly patients,6414,13,26,1,13,26
community pharmacies,6415,13,26,1,13,26
internet pharmacies,6416,14,26,2,14,26
main difference,6420,45,11,1,14,26
online pharmacies,6420,14,26,1,14,26
customers order,6421,15,26,1,15,26
drugs without,6423,15,26,1,15,26
without prescription,6423,16,26,1,15,26
prescription controlled,6427,16,26,1,16,26
controlled substance,6427,16,26,2,16,26
substance valid,6427,16,26,1,16,26
prescription controlled substance,6427,16,26,1,16,26
controlled substance valid,6427,16,26,1,16,26
patient doctor,6431,16,26,1,16,26
doctor relationship,6431,16,26,1,16,26
patient doctor relationship,6431,16,26,1,16,26
reduce consumer,6437,30,15,1,17,26
two things,6438,26,27,1,18,26
pharmacy informatics,6438,18,26,2,18,26
fields may,6439,29,40,1,18,26
areas pharmacy,6441,2,26,1,18,26
informatics growing,6442,18,26,1,18,26
pharmacy informatics growing,6442,18,26,1,18,26
fastest growing,6443,45,1,1,19,26
pharmaceutical industry,6443,19,26,1,19,26
2013 specialty,6444,19,26,1,19,26
specialty drugs,6444,19,26,2,19,26
2013 specialty drugs,6444,19,26,1,19,26
drugs often,6445,34,27,2,19,26
drugs often used,6445,34,27,2,19,26
specialty pharmacies,6446,19,26,3,19,26
pharmacies provide,6447,19,26,1,19,26
specialty pharmacies provide,6447,19,26,1,19,26
pharmacists regulated,6448,20,26,1,20,26
dispense drugs,6450,20,26,2,20,26
physicians give,6451,20,26,1,20,26
another country,6453,15,44,1,21,26
drugs within,6453,20,26,1,21,26
within practices,6454,21,26,1,21,26
minimum distance,6455,21,26,1,21,26
patient home,6455,21,26,1,21,26
