word,label,parag_no,title_no
the week,DATE,44,24
2006,DATE,44,24
Sunday Night Football,WORK_OF_ART,44,24
NBC,ORG,44,24
that year,DATE,44,24
MNF,ORG,44,24
ESPN,ORG,44,24
Goldenson,PERSON,44,24
Monday,DATE,44,24
ABC,ORG,44,24
15%–16%,PERCENT,44,24
ABC Sports,ORG,44,24
Monday,DATE,44,24
night,TIME,44,24
weekly,DATE,44,24
ABC,ORG,44,24
just six days,DATE,44,24
seven,CARDINAL,44,24
1970,DATE,44,24
All My Children,WORK_OF_ART,44,24
41 years,DATE,44,24
1970,DATE,45,24
FCC,ORG,45,24
the Financial Interest,ORG,45,24
1972,DATE,45,24
ABC Films,ORG,45,24
two,CARDINAL,45,24
Worldvision Enterprises,ORG,45,24
U.S.,GPE,45,24
ABC Circle Films,ORG,45,24
ABC,ORG,45,24
nearly $10 million,MONEY,45,24
April 1970,DATE,46,24
Congress,ORG,46,24
the Public Health Cigarette Smoking Act,ORG,46,24
ABC,ORG,46,24
"January 2, 1971",DATE,46,24
ABC Great States,GPE,46,24
Central West,LOC,46,24
ABC Theatres,ORG,46,24
Henry Plitt,PERSON,46,24
1974,DATE,46,24
"January 17, 1972",DATE,46,24
Elton Rule,PERSON,46,24
ABC,ORG,46,24
a few months,DATE,46,24
Goldenson,PERSON,46,24
the early 1970s,DATE,47,24
Michael Eisner,PERSON,47,24
ABC,ORG,47,24
1966,DATE,47,24
Days,DATE,47,24
Love,WORK_OF_ART,47,24
ABC,ORG,47,24
the Looney Tunes-Merrie Melodies,PERSON,47,24
ABC,ORG,47,24
several years,DATE,47,24
CBS,ORG,47,24
Jackson,PERSON,47,24
Osmonds,FAC,47,24
Super Friends,ORG,47,24
DC Comics',ORG,47,24
Justice League of America,ORG,47,24
ABC,ORG,47,24
1976,DATE,47,24
Paramount Pictures,ORG,47,24
ABC,ORG,47,24
Disney,ORG,47,24
the spring of 1975,DATE,48,24
Fred Pierce,PERSON,48,24
ABC Television,ORG,48,24
Fred Silverman,PERSON,48,24
first,ORDINAL,48,24
ABC Entertainment,ORG,48,24
1974,DATE,48,24
ABC,ORG,48,24
S.W.A.T.,GPE,48,24
NBC,ORG,48,24
morning,TIME,48,24
Today,DATE,48,24
first,ORDINAL,48,24
One,CARDINAL,48,24
Good Day,DATE,48,24
First,ORDINAL,48,24
1973,DATE,48,24
Good Morning,LOC,48,24
Boston,GPE,48,24
the summer of 1975,DATE,48,24
ABC,ORG,48,24
Cleveland,GPE,48,24
The Morning Exchange,ORG,48,24
1972,DATE,48,24
first,ORDINAL,48,24
each hour,TIME,48,24
first,ORDINAL,48,24
morning,TIME,48,24
Good Morning America,WORK_OF_ART,48,24
"November 3, 1975",DATE,48,24
The Six Million Dollar Man,ORG,49,24
Starsky & Hutch,ORG,49,24
Charlie,PERSON,49,24
The Bionic Woman,ORG,49,24
Fantasy Island,GPE,49,24
Battlestar Galactica,GPE,49,24
Silverman,PERSON,49,24
ABC,ORG,49,24
1978,DATE,49,24
NBC,ORG,49,24
Laverne & Shirley,ORG,49,24
1976,DATE,49,24
Charlie,PERSON,49,24
Angels,ORG,49,24
Three's Company,ORG,49,24
1977,DATE,49,24
two,CARDINAL,49,24
1970s,DATE,49,24
1977,DATE,50,24
January,DATE,50,24
Roots,ORG,50,24
Alex Haley,PERSON,50,24
the previous year,DATE,50,24
September,DATE,50,24
The Love Boat,WORK_OF_ART,50,24
Aaron Spelling,PERSON,50,24
three,CARDINAL,50,24
nine seasons,DATE,50,24
American,NORP,50,24
The Love Boat,WORK_OF_ART,50,24
first,ORDINAL,50,24
first,ORDINAL,50,24
the 1976–77 season,DATE,50,24
"September 13, 1977",DATE,50,24
Soap,PERSON,50,24
first,ORDINAL,50,24
Billy Crystal,PERSON,50,24
"April 20, 1981",DATE,50,24
ABC News,ORG,51,24
1977,DATE,51,24
Roone Arledge,PERSON,51,24
ABC News,ORG,51,24
ABC Sports,ORG,51,24
That same year,DATE,51,24
ABC,ORG,51,24
New York City,GPE,51,24
first,ORDINAL,51,24
10,CARDINAL,51,24
Columbus Avenue,FAC,51,24
West 66th Street,DATE,51,24
7,CARDINAL,51,24
Lincoln Square,FAC,51,24
149,CARDINAL,51,24
Columbus Avenue,FAC,51,24
30,CARDINAL,51,24
15,CARDINAL,51,24
June 1979,DATE,51,24
WABC-TV,ORG,51,24
West 66th Street,DATE,51,24
149,CARDINAL,51,24
Columbus Avenue,FAC,51,24
ABC,ORG,51,24
June 1978,DATE,52,24
Arledge,NORP,52,24
20/20,CARDINAL,52,24
first,ORDINAL,52,24
summer,DATE,52,24
year,DATE,52,24
1979,DATE,52,24
Hugh Downs,ORG,52,24
Today,DATE,52,24
Barbara Walters,PERSON,52,24
February 1979,DATE,52,24
ABC,ORG,52,24
MCA Inc.,ORG,52,24
$20 million,MONEY,52,24
March 5 of that year,DATE,52,24
300,CARDINAL,52,24
ABC Records,ORG,52,24
MCA,ORG,52,24
Universal Music Group,ORG,52,24
CNN,ORG,53,24
ABC,ORG,53,24
24-hour,TIME,53,24
ABC Cable News,ORG,53,24
1995,DATE,53,24
ABC,ORG,53,24
July 2004,DATE,53,24
ABC News Now,ORG,53,24
24-hour,TIME,53,24
"August 29, 1994",DATE,53,24
ABC,ORG,53,24
Flint,GPE,53,24
Michigan,GPE,53,24
WJRT-TV,ORG,53,24
WTVG,GPE,53,24
Toledo,GPE,53,24
Ohio,GPE,53,24
ABC,ORG,53,24
1958,DATE,53,24
1970,DATE,53,24
SJL Broadcast Management,ORG,53,24
ABC,ORG,53,24
NBC,ORG,53,24
two months,DATE,53,24
early 1995,DATE,53,24
CBS,ORG,53,24
WXYZ-TV,ORG,53,24
WJBK,ORG,53,24
Fox,ORG,53,24
New World Communications,ORG,53,24
Detroit,GPE,53,24
the E.W. Scripps Company,ORG,53,24
ABC,ORG,53,24
WXYZ,ORG,53,24
WEWS,ORG,53,24
four,CARDINAL,53,24
two,CARDINAL,53,24
Fox,ORG,53,24
New World,ORG,53,24
The Writers Guild of America,ORG,54,24
the 2007–08 season,DATE,54,24
2007–08,ORDINAL,54,24
ABC,ORG,54,24
2007,DATE,54,24
"Dirty Sexy Money, Pushing Daisies",ORG,54,24
Eli Stone,ORG,54,24
Samantha Who,PERSON,54,24
a third season,DATE,54,24
Boston Legal,ORG,54,24
U.S.,GPE,54,24
Life on Mars,ORG,54,24
The Practice,ORG,54,24
2005,DATE,54,24
One,CARDINAL,54,24
Duel,ORG,54,24
December 2007,DATE,54,24
six,CARDINAL,54,24
ABC,ORG,54,24
Duel,ORG,54,24
April 2008,DATE,54,24
Duel,PERSON,54,24
ABC,ORG,54,24
sixteen,CARDINAL,54,24
"August 15, 2008",DATE,54,24
Disney,ORG,54,24
Caris & Co.,ORG,54,24
ten,CARDINAL,54,24
ABC,ORG,54,24
early 2009,DATE,55,24
Disney–ABC Television Group,ORG,55,24
ABC Entertainment,ORG,55,24
ABC Studios,ORG,55,24
ABC Entertainment Group,ORG,55,24
5%,PERCENT,55,24
"April 2, 2009",DATE,55,24
Citadel Communications,ORG,55,24
ABC Radio,ORG,55,24
Citadel Media,PERSON,55,24
ABC News,ORG,55,24
December 22,DATE,55,24
Disney–ABC Television Group,ORG,55,24
Apple Inc.,ORG,55,24
ABC,ORG,55,24
Disney Channel,ORG,55,24
iTunes,NORP,55,24
2010,DATE,56,24
That year,DATE,56,24
the sixth and final season,DATE,56,24
Lost,GPE,56,24
season,DATE,56,24
2004,DATE,56,24
Betty,PERSON,56,24
Fridays,DATE,56,24
its fourth season,DATE,56,24
the fall of 2009,DATE,56,24
Wednesdays,DATE,56,24
two,CARDINAL,56,24
Housewives,PERSON,56,24
Grey's Anatomy,ORG,56,24
Brothers & Sisters,ORG,56,24
the 2009–10 season,DATE,56,24
FCC,ORG,57,24
1970,DATE,57,24
ABC,ORG,57,24
two,CARDINAL,57,24
Worldvision Enterprises,ORG,57,24
ABC Circle Films,ORG,57,24
1973,DATE,57,24
pre-1973,DATE,57,24
Worldvision,PRODUCT,57,24
the same year,DATE,57,24
Paramount Television,ORG,57,24
1999,DATE,57,24
CBS Television Distribution,ORG,57,24
CBS Corporation,ORG,57,24
the Ruby-Spears,ORG,57,24
Hanna-Barbera,ORG,57,24
Turner Broadcasting System,ORG,57,24
1990,DATE,57,24
Disney,ORG,57,24
1996,DATE,57,24
ABC,ORG,57,24
ABC Circle Films,ORG,57,24
Touchstone Television,ORG,57,24
Disney,ORG,57,24
ABC Studios,ORG,57,24
2007,DATE,57,24
Selznick,PERSON,58,24
the Cinerama Productions/Palomar,ORG,58,24
Selmur Productions,ORG,58,24
some years back,DATE,58,24
America,GPE,58,24
Videos,GPE,58,24
General Hospital,ORG,58,24
ABC News,ORG,58,24
Disney–ABC Domestic Television,ORG,58,24
Buena Vista Television,ORG,58,24
Disney–ABC International Television,ORG,58,24
Buena Vista International Television,ORG,58,24
ABC,ORG,59,24
WABC-TV,ORG,59,24
WPVI,ORG,59,24
first,ORDINAL,59,24
two,CARDINAL,59,24
March 2015[update,DATE,59,24
ABC,ORG,59,24
eight,CARDINAL,59,24
235,CARDINAL,59,24
49,CARDINAL,59,24
the District of Columbia,GPE,59,24
four,CARDINAL,59,24
U.S.,GPE,59,24
Bermuda,PERSON,59,24
Saba,PERSON,59,24
ABC,ORG,59,24
U.S.,GPE,59,24
96.26%,PERCENT,59,24
the United States,GPE,59,24
"300,794,157",CARDINAL,59,24
Americans,NORP,59,24
at least one,CARDINAL,59,24
ABC,ORG,60,24
1943,DATE,60,24
first,ORDINAL,60,24
1946,DATE,60,24
ABC,ORG,60,24
ABC,ORG,60,24
1953,DATE,60,24
the Federal Communications Commission,ORG,60,24
ABC,ORG,60,24
1957,DATE,60,24
first,ORDINAL,60,24
ABC,ORG,60,24
abc,ORG,60,24
2011,DATE,61,24
Supernanny,PERSON,61,24
4:3,CARDINAL,61,24
January 2012,DATE,61,24
Peanuts,PERSON,61,24
Rudolph,PERSON,61,24
Shiny New Year,EVENT,61,24
4:3 SD,MONEY,61,24
Extreme Makeover: Home Edition,ORG,61,24
One Life to Live,ORG,61,24
16:9,CARDINAL,61,24
2010,DATE,61,24
ABC,ORG,61,24
Saturday,DATE,61,24
morning,TIME,61,24
Litton,GPE,61,24
first,ORDINAL,61,24
U.S.,GPE,61,24
September 2011,DATE,61,24
ABC,ORG,62,24
720p,CARDINAL,62,24
The Walt Disney Company's,ORG,62,24
U.S.,GPE,62,24
Hearst Television's,ORG,62,24
16,CARDINAL,62,24
ABC,ORG,62,24
1080i,DATE,62,24
11,CARDINAL,62,24
480i,CARDINAL,62,24
ABC,ORG,62,24
ABC,ORG,62,24
ABC,ORG,63,24
that season,DATE,63,24
midseason,PERSON,63,24
a second season,DATE,63,24
the previous year's,DATE,63,24
a second season,DATE,63,24
Brothers & Sisters,ORG,63,24
the previous year's,DATE,63,24
another season,DATE,63,24
midseason,PERSON,63,24
ABC,ORG,63,24
NBC,ORG,63,24
third,ORDINAL,63,24
the previous year,DATE,63,24
"April 14, 2011",DATE,64,24
ABC,ORG,64,24
All My Children and One Life to Live,WORK_OF_ART,64,24
41 and 43 years,DATE,64,24
ABC,ORG,64,24
Prospect Park,FAC,64,24
one additional season,DATE,64,24
2013,DATE,64,24
ABC,ORG,64,24
One,CARDINAL,64,24
One Life to Live,ORG,64,24
Revolution,EVENT,64,24
only seven months,DATE,64,24
2011–12,ORDINAL,64,24
ABC,ORG,64,24
fourth,ORDINAL,64,24
18–49,CARDINAL,64,24
"Scandal, Revenge and Once Upon a Time",ORG,64,24
second,ORDINAL,64,24
The 2013–14 season,DATE,65,24
ABC,ORG,65,24
three,CARDINAL,65,24
that season,DATE,65,24
The Neighbors,ORG,65,24
Friday,DATE,65,24
Shark Tank,PERSON,65,24
Suburgatory,NORP,65,24
NBC,ORG,65,24
ABC,ORG,65,24
eight years,DATE,65,24
the season,DATE,65,24
first,ORDINAL,65,24
18–49,CARDINAL,65,24
first,ORDINAL,65,24
2004,DATE,65,24
second,ORDINAL,65,24
CBS,ORG,65,24
ABC,ORG,65,24
the season,DATE,65,24
third,ORDINAL,65,24
Fox,ORG,65,24
fourth,ORDINAL,65,24
this season,DATE,66,24
Castle,ORG,66,24
two,CARDINAL,66,24
Wednesday,DATE,66,24
The Middle and Modern Family,LOC,66,24
Shark Tank,PERSON,66,24
midseason,PERSON,66,24
Sundays,DATE,66,24
the spring of 2010,DATE,66,24
the following season,DATE,66,24
Friday,DATE,66,24
night,TIME,66,24
ABC,ORG,66,24
20/20,CARDINAL,66,24
the 2012–13 season,DATE,66,24
Tim Allen,PERSON,66,24
Last Man Standing,PERSON,66,24
CBS,ORG,66,24
that night,TIME,66,24
first,ORDINAL,66,24
2000,DATE,66,24
Daniel Burke,PERSON,67,24
Capital Cities/ABC,ORG,67,24
February 1994,DATE,67,24
Thomas Murphy,PERSON,67,24
Robert Iger,PERSON,67,24
September 1994,DATE,67,24
NYPD Blue,ORG,67,24
Steven Bochco,PERSON,67,24
Doogie Howser,PERSON,67,24
M.D.,GPE,67,24
Cop Rock for ABC,WORK_OF_ART,67,24
the decade,DATE,67,24
ten seasons,DATE,67,24
its first season,DATE,67,24
1993,DATE,68,24
FCC,ORG,68,24
the Financial Interest,ORG,68,24
That same year,DATE,68,24
Capital Cities/ABC,ORG,68,24
French,NORP,68,24
DIC Entertainment,ORG,68,24
Time Warner Cable,ORG,68,24
ABC O&O,ORG,68,24
that year,DATE,68,24
ABC,ORG,68,24
23.63%,PERCENT,68,24
American,NORP,68,24
25%,PERCENT,68,24
FCC,ORG,68,24
the 1960s,DATE,69,24
ABC,ORG,69,24
the mid-1950s,DATE,69,24
May 1960,DATE,69,24
ABC,ORG,69,24
Chicago,GPE,69,24
WLS,ORG,69,24
WENR,PERSON,69,24
the 1920s,DATE,69,24
ABC,ORG,69,24
"May 9, 1960",DATE,69,24
WLS,ORG,69,24
ABC Radio,ORG,69,24
1960,DATE,69,24
Canadian,NORP,69,24
John Bassett,PERSON,69,24
Toronto,GPE,69,24
ABC,ORG,69,24
Leonard Goldenson,PERSON,69,24
25%,PERCENT,69,24
CFTO-TV,ORG,69,24
the Canadian Radio-Television Commission,ORG,69,24
ABC,ORG,69,24
NBC,ORG,70,24
CBS,ORG,70,24
ABC,ORG,70,24
"April 29, 1961",DATE,70,24
ABC,ORG,70,24
Wide World of Sports,ORG,70,24
Edgar Scherick,PERSON,70,24
Sports Programs,ORG,70,24
Roone Arledge,PERSON,70,24
ABC,ORG,70,24
Sports Programs,ORG,70,24
ABC Sports,ORG,70,24
Arledge,NORP,70,24
1965,DATE,71,24
American Broadcasting-Paramount Theatres,ORG,71,24
the American Broadcasting Companies,ORG,71,24
ABC,ORG,71,24
ABC Records,ORG,71,24
1966,DATE,71,24
December of that year,DATE,71,24
ABC,ORG,71,24
The Dating Game,WORK_OF_ART,71,24
one,CARDINAL,71,24
three,CARDINAL,71,24
July 1966,DATE,71,24
The Newlywed Game,ORG,71,24
three,CARDINAL,71,24
ABC,ORG,71,24
7 West 66th Street,DATE,71,24
Goldenson,PERSON,71,24
ABC,ORG,71,24
44,CARDINAL,71,24
1330,DATE,71,24
Avenue of the Americas,WORK_OF_ART,71,24
Manhattan,GPE,71,24
54th Street,FAC,71,24
The Financial Times's,ORG,71,24
New York,GPE,71,24
66th Street,FAC,71,24
ABC,ORG,72,24
American,NORP,72,24
the 1970s,DATE,72,24
early 1980s,DATE,72,24
1980,DATE,72,24
three,CARDINAL,72,24
90%,PERCENT,72,24
U.S.,GPE,72,24
Dynasty,DATE,72,24
Aaron Spelling,PERSON,72,24
1981,DATE,72,24
five months,DATE,72,24
Spelling,GPE,72,24
ABC,ORG,72,24
Charlie,PERSON,72,24
Angels,ORG,72,24
the early 1980s,DATE,72,24
"Three's Company, Laverne & Shirley",ORG,72,24
Fantasy Island,GPE,72,24
Too Close for Comfort,ORG,72,24
Soap,ORG,72,24
Benson,PERSON,72,24
Days,DATE,72,24
Mork & Mindy,ORG,72,24
1981,DATE,72,24
ABC,ORG,72,24
ABC Video Services,ORG,72,24
the Alpha Repertory Television Service,ORG,72,24
ARTS,ORG,72,24
the Hearst Corporation,ORG,72,24
Nickelodeon,ORG,72,24
1983,DATE,73,24
ABC,ORG,73,24
KXYZ,ORG,73,24
the Infinity Broadcasting Corporation,ORG,73,24
"January 4, 1984",DATE,73,24
The New York Times,ORG,73,24
ABC,ORG,73,24
ABC Video Enterprises,ORG,73,24
up to 15%,PERCENT,73,24
between $25 million and $30 million,MONEY,73,24
Getty Oil's,ORG,73,24
ESPN,ORG,73,24
a later date,DATE,73,24
June 1984,DATE,73,24
ABC,ORG,73,24
ESPN,ORG,73,24
ABC,ORG,73,24
Getty Oil,ORG,73,24
80%,PERCENT,73,24
the remaining 20%,PERCENT,73,24
Nabisco,GPE,73,24
That year,DATE,73,24
ABC,ORG,73,24
Hearst,ORG,73,24
RCA,ORG,73,24
ARTS,ORG,73,24
The Entertainment Channel,ORG,73,24
Arts & Entertainment Television,ORG,73,24
A&E,ORG,73,24
Nickelodeon,ORG,73,24
24-hour,TIME,73,24
ABC,ORG,73,24
the Silver Springs Nature Theme Park,FAC,73,24
1990,DATE,74,24
Thomas S. Murphy,PERSON,74,24
Daniel B. Burke,PERSON,74,24
ABC,ORG,74,24
Capital Cities/ABC,ORG,74,24
$465 million,MONEY,74,24
second,ORDINAL,74,24
the 1990s,DATE,74,24
America,GPE,74,24
Funniest Home,ORG,74,24
Videos,GPE,74,24
Step,PERSON,74,24
Hangin,PERSON,74,24
Cooper,PERSON,74,24
Perfect Strangers,PERSON,74,24
Family Matters,ORG,74,24
Doogie Howser,PERSON,74,24
"M.D., Life Goes On",ORG,74,24
Twin Peaks,ORG,74,24
Commish,NORP,74,24
September 1991,DATE,74,24
Home Improvement,ORG,74,24
Tim Allen,PERSON,74,24
nine seasons,DATE,74,24
ABC,ORG,74,24
the 1990s,DATE,74,24
The Drew Carey Show,WORK_OF_ART,74,24
Brett Butler,ORG,74,24
Grace Under Fire,PERSON,74,24
Ellen,PERSON,74,24
1997,DATE,74,24
Ellen DeGeneres,PERSON,74,24
11:00 a.m. to 3:00 p.m.,TIME,75,24
one-hour,TIME,75,24
12:00 p.m. Eastern/Pacific,TIME,75,24
The View and The Chew,WORK_OF_ART,75,24
General Hospital,ORG,75,24
ABC News,ORG,75,24
Good Morning America,WORK_OF_ART,75,24
7:00 to 9:00 a.m.,TIME,75,24
one-hour,TIME,75,24
weekend,DATE,75,24
nightly,DATE,75,24
ABC World News,ORG,75,24
Sunday,DATE,75,24
This Week,DATE,75,24
early morning,TIME,75,24
World News Now and,EVENT,75,24
America,GPE,75,24
the late night,TIME,75,24
Nightline,PERSON,75,24
Late nights,TIME,75,24
Jimmy Kimmel Live,PERSON,75,24
New Jersey,GPE,76,24
Rhode Island,GPE,76,24
Delaware,GPE,76,24
U.S.,GPE,76,24
ABC,ORG,76,24
New Jersey,GPE,76,24
New York City,GPE,76,24
WABC-TV,ORG,76,24
Philadelphia O&O WPVI-TV,ORG,76,24
Rhode Island,GPE,76,24
New Bedford,GPE,76,24
Massachusetts,GPE,76,24
WLNE,ORG,76,24
Delaware,GPE,76,24
WPVI,ORG,76,24
Salisbury,GPE,76,24
Maryland,GPE,76,24
WMDT,ORG,76,24
ABC,ORG,76,24
Birmingham,GPE,76,24
Alabama,GPE,76,24
Lima,GPE,76,24
Ohio,GPE,76,24
South Bend,GPE,76,24
Indiana,GPE,76,24
WBND,ORG,76,24
two,CARDINAL,76,24
ABC,ORG,77,24
ABC Circle Films,ORG,77,24
1962,DATE,77,24
Touchstone Television,ORG,77,24
1985,DATE,77,24
Touchstone,NORP,77,24
ABC Studios,ORG,77,24
February 2007,DATE,77,24
the 1950s,DATE,77,24
ABC,ORG,77,24
two,CARDINAL,77,24
the ABC Television Center,ORG,77,24
The Prospect Studios,ORG,77,24
Prospect Avenue,FAC,77,24
Hollywood,GPE,77,24
California,GPE,77,24
KABC-TV,ORG,77,24
1999,DATE,77,24
"the ABC Television Center, East",ORG,77,24
New York City,GPE,77,24
ABC,ORG,78,24
the Times Square Studios,ORG,78,24
1500,CARDINAL,78,24
Broadway,FAC,78,24
Times Square,FAC,78,24
1999,DATE,78,24
Good Morning America,WORK_OF_ART,78,24
Nightline,GPE,78,24
ABC News,ORG,78,24
West 66th Street,DATE,78,24
six,CARDINAL,78,24
a 196 feet,QUANTITY,78,24
60,CARDINAL,78,24
379 feet,QUANTITY,78,24
116,CARDINAL,78,24
121–135,CARDINAL,78,24
West End Avenue,LOC,78,24
West End Avenue,LOC,78,24
ABC News,ORG,78,24
Peter Jennings Way,PERSON,78,24
2006,DATE,78,24
ABC News,ORG,78,24
World News,EVENT,78,24
Tonight,TIME,78,24
ABC,ORG,79,24
VOD,ORG,79,24
ABC on Demand,ORG,79,24
IPTV,ORG,79,24
The Walt Disney Company,ORG,79,24
Hulu,GPE,79,24
NBC,ORG,79,24
Fox,ORG,79,24
NBCUniversal,ORG,79,24
21st Century Fox,DATE,79,24
ABC,ORG,79,24
"July 6, 2009",DATE,79,24
Hulu,PERSON,79,24
April that year,DATE,79,24
Disney,ORG,79,24
27%,PERCENT,79,24
Hulu,GPE,79,24
ABC,ORG,80,24
ABC,ORG,80,24
the day,DATE,80,24
ABC,ORG,80,24
U.S.,GPE,80,24
Disney–ABC Television Group,ORG,80,24
"January 7, 2014",DATE,80,24
ABC,ORG,80,24
Hulu and WATCH ABC,ORG,80,24
eight days,DATE,80,24
same-week,DATE,80,24
DVR,ORG,80,24
Comcast,ORG,80,24
Verizon FiOS,GPE,80,24
Time Warner Cable,ORG,80,24
ISP,ORG,80,24
ABC,ORG,81,24
the 2013–14 season,DATE,81,24
"May 14, 2013",DATE,81,24
June 17,DATE,81,24
ABC,ORG,81,24
LoyalKaspar,ORG,81,24
Paul Rand's,PERSON,81,24
four,CARDINAL,81,24
ABC.com,ORG,81,24
ABC,ORG,81,24
ABC Studios,ORG,81,24
ABC News,ORG,81,24
ESPN,ORG,81,24
ABC,ORG,81,24
four,CARDINAL,81,24
ABC Modern,ORG,81,24
1954,DATE,82,24
U.S.,GPE,82,24
ABC,ORG,82,24
67%,PERCENT,82,24
$26 million,MONEY,82,24
NBC,ORG,82,24
30%,PERCENT,82,24
$100 million,MONEY,82,24
CBS,ORG,82,24
44%,PERCENT,82,24
$117 million,MONEY,82,24
that year,DATE,82,24
ABC,ORG,82,24
only 14,CARDINAL,82,24
74,CARDINAL,82,24
CBS,ORG,82,24
71,CARDINAL,82,24
NBC,ORG,82,24
three,CARDINAL,82,24
third,ORDINAL,82,24
the All-Channel Receiver Act,ORG,82,24
Congress,ORG,82,24
1961,DATE,82,24
ABC,ORG,83,24
one,CARDINAL,83,24
WKST-TV,ORG,83,24
Youngstown,GPE,83,24
Ohio,GPE,83,24
WYTV,ORG,83,24
Cleveland,GPE,83,24
Pittsburgh,GPE,83,24
decades,DATE,83,24
Goldenson,PERSON,83,24
an hour,TIME,83,24
ABC,ORG,83,24
five,CARDINAL,83,24
ABC,ORG,83,24
the next two decades,DATE,83,24
ABC,ORG,83,24
the 1960s,DATE,83,24
as late as the 1980s,DATE,83,24
the 2000s,DATE,83,24
WTRF-TV,ORG,83,24
Wheeling,GPE,83,24
West Virginia,GPE,83,24
ABC,ORG,83,24
decades,DATE,83,24
"September 3, 1958",DATE,84,24
Disneyland,FAC,84,24
Walt Disney Presents,ORG,84,24
ABC,ORG,84,24
fifth,ORDINAL,84,24
American,NORP,84,24
January 1959,DATE,84,24
ABC,ORG,84,24
Disney,ORG,84,24
late 1958,DATE,84,24
Desilu Productions,ORG,84,24
Untouchables,ORG,84,24
CBS,ORG,84,24
Desilu,PERSON,84,24
ABC,ORG,84,24
Untouchables,ORG,84,24
April 1959,DATE,84,24
ABC,ORG,85,24
CBS,ORG,85,24
NBC,ORG,85,24
Sunday nights,DATE,85,24
1962,DATE,85,24
a year,DATE,85,24
33%,PERCENT,85,24
15%,PERCENT,85,24
1953,DATE,85,24
ABC,ORG,85,24
third,ORDINAL,85,24
$15.5 million,MONEY,85,24
a third,CARDINAL,85,24
CBS,ORG,85,24
ABC,ORG,85,24
Hanna-Barbera,ORG,85,24
Jetsons,ORG,85,24
"September 23, 1962",DATE,85,24
first,ORDINAL,85,24
"April 1, 1963",DATE,85,24
ABC,ORG,85,24
General Hospital,ORG,85,24
That year,DATE,85,24
The Fugitive,WORK_OF_ART,85,24
September 17,DATE,85,24
"December 7, 1965",DATE,86,24
Goldenson,PERSON,86,24
ITT,ORG,86,24
ABC,ORG,86,24
two,CARDINAL,86,24
"April 27, 1966",DATE,86,24
FCC,ORG,86,24
"December 21, 1966",DATE,86,24
the previous day,DATE,86,24
December 20,DATE,86,24
Donald F. Turner,PERSON,86,24
the United States Department of Justice,ORG,86,24
ABC,ORG,86,24
ITT,ORG,86,24
ITT,ORG,86,24
ABC,ORG,86,24
the Department of Justice,ORG,86,24
July 1967,DATE,86,24
ITT,ORG,86,24
October 1967,DATE,86,24
"January 1, 1968",DATE,86,24
December 1984,DATE,87,24
Thomas S. Murphy,PERSON,87,24
Capital Cities Communications,ORG,87,24
Leonard Goldenson,PERSON,87,24
"March 16, 1985",DATE,87,24
ABC,ORG,87,24
"March 18, 1985",DATE,87,24
Capital Cities purchasing,ORG,87,24
ABC,ORG,87,24
$3.5 billion,MONEY,87,24
118,MONEY,87,24
ABC,ORG,87,24
10%,PERCENT,87,24
3,MONEY,87,24
121,MONEY,87,24
Capital Cities,ORG,87,24
$2.1 billion,MONEY,87,24
Capital Cites,ORG,87,24
FCC,ORG,87,24
$900 million,MONEY,87,24
The Washington Post Company,ORG,87,24
$500 million,MONEY,87,24
Warren Buffett,PERSON,87,24
Hathaway,ORG,87,24
$3 million,MONEY,87,24
172.50,MONEY,87,24
FCC,ORG,87,24
FCC,ORG,87,24
January 1985,DATE,87,24
12,CARDINAL,87,24
ABC,ORG,87,24
Capital Cities,ORG,87,24
WXYZ-TV,ORG,87,24
Tampa,GPE,87,24
WFTS-TV,ORG,87,24
the E. W. Scripps Company,ORG,87,24
Capital Cities/ABC,ORG,87,24
WXYZ,ORG,87,24
Capital Cities-,ORG,87,24
ABC,ORG,88,24
Capital Cities,ORG,88,24
"September 5, 1985",DATE,88,24
ABC/Capital Cities,ORG,88,24
"January 3, 1986",DATE,88,24
"Capital Cities/ABC, Inc.",ORG,88,24
four,CARDINAL,88,24
WPVI-TV/Philadelphia,ORG,88,24
KTRK-TV/,ORG,88,24
Houston,GPE,88,24
KFSN-TV/,ORG,88,24
Fresno,GPE,88,24
WTVD/Raleigh,ORG,88,24
ABC,ORG,88,24
Fairchild Publications,ORG,88,24
four,CARDINAL,88,24
The Kansas City Star,ORG,88,24
Fort Worth Star-Telegram,FAC,88,24
Frederick S. Pierce,PERSON,88,24
ABC,ORG,88,24
Michael P. Millardi,PERSON,88,24
ABC Broadcasting,ORG,88,24
ABC Owned Stations,ORG,88,24
ABC Video Enterprises,ORG,88,24
John B. Sias,PERSON,88,24
the ABC Television Network,ORG,88,24
Brandon Stoddard,PERSON,88,24
ABC Entertainment,ORG,88,24
November 1985,DATE,88,24
Roone Arledge,PERSON,88,24
ABC News,ORG,88,24
ABC Sports,ORG,88,24
February 1986,DATE,88,24
Thomas S. Murphy,PERSON,88,24
Capital Cities,ORG,88,24
1964,DATE,88,24
ABC,ORG,88,24
Jim Duffy,PERSON,88,24
ABC Television,ORG,88,24
ABC Communications,ORG,88,24
four,CARDINAL,89,24
ABC,ORG,89,24
the 1970s,DATE,89,24
the mid-1980s,DATE,89,24
Laverne & Shirley,ORG,89,24
1983,DATE,89,24
Three's Company,ORG,89,24
1984,DATE,89,24
that year,DATE,89,24
